id,gsn,shardId,latency (ns),dataGenTime (ns),totalBytes,totalTime (ns)
3638,33639,0,19806421,601,1000000,81296251770
3639,33640,0,20262753,605,1000000,81296251770
3640,33641,0,19547417,692,1000000,81296251770
3641,33642,0,20343545,601,1000000,81296251770
3642,33643,0,20046143,494,1000000,81296251770
3643,33644,0,20073975,591,1000000,81296251770
3644,33645,0,20032993,655,1000000,81296251770
3645,33646,0,20209982,608,1000000,81296251770
3646,33647,0,19635126,518,1000000,81296251770
3647,33648,0,19889166,752,1000000,81296251770
3648,33649,0,19800515,602,1000000,81296251770
3649,33650,0,20156197,628,1000000,81296251770
3650,33651,0,19473891,604,1000000,81296251770
3651,33652,0,20718393,518,1000000,81296251770
3652,33653,0,19750141,609,1000000,81296251770
3653,33654,0,20106340,651,1000000,81296251770
3654,33655,0,19826830,608,1000000,81296251770
3655,33656,0,20093501,588,1000000,81296251770
3656,33657,0,20213250,755,1000000,81296251770
3657,33658,0,19791156,605,1000000,81296251770
3658,33659,0,20251449,768,1000000,81296251770
3659,33660,0,20029449,507,1000000,81296251770
3660,33661,0,19700563,739,1000000,81296251770
3661,33662,0,20225797,598,1000000,81296251770
3662,33663,0,19840718,761,1000000,81296251770
3663,33664,0,20088743,628,1000000,81296251770
3664,33665,0,19879365,588,1000000,81296251770
3665,33666,0,20202588,752,1000000,81296251770
3666,33667,0,19689409,632,1000000,81296251770
3667,33668,0,20325819,732,1000000,81296251770
3668,33669,0,19886907,655,1000000,81296251770
3669,33670,0,19299839,748,1000000,81296251770
3670,33671,0,20536082,728,1000000,81296251770
3671,33672,0,20256396,631,1000000,81296251770
3672,33673,0,19714194,568,1000000,81296251770
3673,33674,0,20277961,745,1000000,81296251770
3674,33675,0,19758229,612,1000000,81296251770
3675,33676,0,19903154,709,1000000,81296251770
3676,33677,0,20311673,675,1000000,81296251770
3677,33678,0,19822897,695,1000000,81296251770
3678,33679,0,20408671,788,1000000,81296251770
3679,33680,0,19651366,665,1000000,81296251770
3680,33681,0,20183434,778,1000000,81296251770
3681,33682,0,19816025,682,1000000,81296251770
3682,33683,0,19979133,789,1000000,81296251770
3683,33684,0,20187583,658,1000000,81296251770
3684,33685,0,20118205,762,1000000,81296251770
3685,33686,0,19573987,631,1000000,81296251770
3686,33687,0,20027342,672,1000000,81296251770
3687,33688,0,19992913,805,1000000,81296251770
3688,33689,0,20280836,608,1000000,81296251770
3689,33690,0,19883851,769,1000000,81296251770
3690,33691,0,19777622,571,1000000,81296251770
3691,33692,0,20088005,678,1000000,81296251770
3692,33693,0,20427095,638,1000000,81296251770
3693,33694,0,19162642,718,1000000,81296251770
3694,33695,0,20493671,612,1000000,81296251770
3695,33696,0,19757784,678,1000000,81296251770
3696,33697,0,20224374,638,1000000,81296251770
3697,33698,0,19915574,712,1000000,81296251770
3698,33699,0,19881361,578,1000000,81296251770
3699,33700,0,20167275,695,1000000,81296251770
3700,33701,0,19377858,609,1000000,81296251770
3701,33702,0,10793594,695,1000000,81296251770
3702,33703,0,19598999,635,1000000,81296251770
3703,33704,0,20154286,735,1000000,81296251770
3704,33705,0,20108124,561,1000000,81296251770
3705,33706,0,19198573,708,1000000,81296251770
3706,33707,0,10623142,638,1000000,81296251770
3707,33708,0,20292414,725,1000000,81296251770
3708,33709,0,20079830,648,1000000,81296251770
3709,33710,0,19531560,705,1000000,81296251770
3710,33711,0,20330365,662,1000000,81296251770
3711,33712,0,19982882,702,1000000,81296251770
3712,33713,0,19482565,594,1000000,81296251770
3713,33714,0,20242263,638,1000000,81296251770
3714,33715,0,20392486,752,1000000,81296251770
3715,33716,0,19948908,588,1000000,81296251770
3716,33717,0,20164998,635,1000000,81296251770
3717,33718,0,19670067,772,1000000,81296251770
3718,33719,0,20022771,654,1000000,81296251770
3719,33720,0,20105775,802,1000000,81296251770
3720,33721,0,19848272,702,1000000,81296251770
3721,33722,0,19876706,798,1000000,81296251770
3722,33723,0,20485513,685,1000000,81296251770
3723,33724,0,19746596,785,1000000,81296251770
3724,33725,0,19817870,698,1000000,81296251770
3725,33726,0,20247494,772,1000000,81296251770
3726,33727,0,19584612,665,1000000,81296251770
3727,33728,0,20390970,752,1000000,81296251770
3728,33729,0,20089683,692,1000000,81296251770
3729,33730,0,19644387,782,1000000,81296251770
3730,33731,0,19977291,605,1000000,81296251770
3731,33732,0,20133410,791,1000000,81296251770
3732,33733,0,20191913,658,1000000,81296251770
3733,33734,0,20163181,762,1000000,81296251770
3734,33735,0,19519088,662,1000000,81296251770
3735,33736,0,19967308,812,1000000,81296251770
3736,33737,0,20050457,672,1000000,81296251770
3737,33738,0,20151047,849,1000000,81296251770
3738,33739,0,20143254,691,1000000,81296251770
3739,33740,0,19859342,605,1000000,81296251770
3740,33741,0,20181881,631,1000000,81296251770
3741,33742,0,19645401,638,1000000,81296251770
3742,33743,0,20223380,768,1000000,81296251770
3743,33744,0,19996331,604,1000000,81296251770
3744,33745,0,20122851,592,1000000,81296251770
3745,33746,0,19940574,768,1000000,81296251770
3746,33747,0,19558528,672,1000000,81296251770
3747,33748,0,20465248,752,1000000,81296251770
3748,33749,0,19813604,608,1000000,81296251770
3749,33750,0,20022933,664,1000000,81296251770
3750,33751,0,20232045,738,1000000,81296251770
3751,33752,0,19592662,668,1000000,81296251770
3752,33753,0,20230451,592,1000000,81296251770
3753,33754,0,20077250,602,1000000,81296251770
3754,33755,0,20040669,658,1000000,81296251770
3755,33756,0,19706319,595,1000000,81296251770
3756,33757,0,20208574,588,1000000,81296251770
3757,33758,0,19876915,614,1000000,81296251770
3758,33759,0,19988578,605,1000000,81296251770
3759,33760,0,19788045,578,1000000,81296251770
3760,33761,0,20126675,624,1000000,81296251770
3761,33762,0,20179098,705,1000000,81296251770
3762,33763,0,19796138,618,1000000,81296251770
3763,33764,0,20336314,655,1000000,81296251770
3764,33765,0,19443825,555,1000000,81296251770
3765,33766,0,20159085,611,1000000,81296251770
3766,33767,0,20159348,605,1000000,81296251770
3767,33768,0,19531540,635,1000000,81296251770
3768,33769,0,19755253,582,1000000,81296251770
3769,33770,0,10890827,595,1000000,81296251770
3770,33771,0,19868041,655,1000000,81296251770
3771,33772,0,20335006,611,1000000,81296251770
3772,33773,0,19289488,598,1000000,81296251770
3773,33774,0,20024986,635,1000000,81296251770
3774,33775,0,20114345,612,1000000,81296251770
3775,33776,0,20314881,608,1000000,81296251770
3776,33777,0,20027644,555,1000000,81296251770
3777,33778,0,19983787,601,1000000,81296251770
3778,33779,0,19883286,557,1000000,81296251770
3779,33780,0,20080567,632,1000000,81296251770
3780,33781,0,19835816,598,1000000,81296251770
3781,33782,0,20285178,581,1000000,81296251770
3782,33783,0,19941515,788,1000000,81296251770
3783,33784,0,19835375,588,1000000,81296251770
3784,33785,0,19900974,755,1000000,81296251770
3785,33786,0,19979830,552,1000000,81296251770
3786,33787,0,20099138,752,1000000,81296251770
3787,33788,0,19233573,598,1000000,81296251770
3788,33789,0,20417307,745,1000000,81296251770
3789,33790,0,20322216,582,1000000,81296251770
3790,33791,0,19863362,568,1000000,81296251770
3791,33792,0,20146696,581,1000000,81296251770
3792,33793,0,20216915,595,1000000,81296251770
3793,33794,0,19701443,585,1000000,81296251770
3794,33795,0,20104984,762,1000000,81296251770
3795,33796,0,20207495,585,1000000,81296251770
3796,33797,0,20273352,585,1000000,81296251770
3797,33798,0,19285278,585,1000000,81296251770
3798,33799,0,20262402,628,1000000,81296251770
3799,33800,0,19853644,809,1000000,81296251770
3800,33801,0,19978677,584,1000000,81296251770
3801,33802,0,19252903,721,1000000,81296251770
3802,33803,0,10718514,601,1000000,81296251770
3803,33804,0,20300015,578,1000000,81296251770
3804,33805,0,20102418,604,1000000,81296251770
3805,33806,0,19347950,755,1000000,81296251770
3806,33807,0,20641269,598,1000000,81296251770
3807,33808,0,19387154,781,1000000,81296251770
3808,33809,0,20678410,581,1000000,81296251770
3809,33810,0,19350689,551,1000000,81296251770
3810,33811,0,20650070,632,1000000,81296251770
3811,33812,0,19621043,611,1000000,81296251770
3812,33813,0,20222130,584,1000000,81296251770
3813,33814,0,19580047,675,1000000,81296251770
3814,33815,0,20202717,621,1000000,81296251770
3815,33816,0,20204302,668,1000000,81296251770
3816,33817,0,20226986,581,1000000,81296251770
3817,33818,0,19494730,659,1000000,81296251770
3818,33819,0,20264175,601,1000000,81296251770
3819,33820,0,20032879,578,1000000,81296251770
3820,33821,0,19992612,816,1000000,81296251770
3821,33822,0,20030893,594,1000000,81296251770
3822,33823,0,19556764,775,1000000,81296251770
3823,33824,0,20428241,571,1000000,81296251770
3824,33825,0,19622067,615,1000000,81296251770
3825,33826,0,20242329,565,1000000,81296251770
3826,33827,0,20064444,792,1000000,81296251770
3827,33828,0,19791285,604,1000000,81296251770
3828,33829,0,20408866,712,1000000,81296251770
3829,33830,0,19674075,558,1000000,81296251770
3830,33831,0,19924221,582,1000000,81296251770
3831,33832,0,20095251,621,1000000,81296251770
3832,33833,0,19775576,605,1000000,81296251770
3833,33834,0,20390652,622,1000000,81296251770
3834,33835,0,20007465,582,1000000,81296251770
3835,33836,0,19935173,618,1000000,81296251770
3836,33837,0,19878988,768,1000000,81296251770
3837,33838,0,20261867,564,1000000,81296251770
3838,33839,0,19527267,608,1000000,81296251770
3839,33840,0,20381108,568,1000000,81296251770
3840,33841,0,19699858,752,1000000,81296251770
3841,33842,0,20065452,591,1000000,81296251770
3842,33843,0,20101619,698,1000000,81296251770
3843,33844,0,20009030,582,1000000,81296251770
3844,33845,0,19824898,729,1000000,81296251770
3845,33846,0,20129589,614,1000000,81296251770
3846,33847,0,19896054,568,1000000,81296251770
3847,33848,0,20066113,614,1000000,81296251770
3848,33849,0,20245107,555,1000000,81296251770
3849,33850,0,19457748,511,1000000,81296251770
3850,33851,0,20506859,554,1000000,81296251770
3851,33852,0,19613584,592,1000000,81296251770
3852,33853,0,20212016,585,1000000,81296251770
3853,33854,0,20098154,558,1000000,81296251770
3854,33855,0,19735471,592,1000000,81296251770
3855,33856,0,20310697,602,1000000,81296251770
3856,33857,0,20063435,638,1000000,81296251770
3857,33858,0,19845278,591,1000000,81296251770
3858,33859,0,19901468,611,1000000,81296251770
3859,33860,0,20183491,562,1000000,81296251770
3860,33861,0,19980016,608,1000000,81296251770
3861,33862,0,19952407,581,1000000,81296251770
3862,33863,0,19827211,598,1000000,81296251770
3863,33864,0,20457356,598,1000000,81296251770
3864,33865,0,19490406,571,1000000,81296251770
3865,33866,0,20159151,581,1000000,81296251770
3866,33867,0,19792084,565,1000000,81296251770
3867,33868,0,20404777,591,1000000,81296251770
3868,33869,0,19671848,611,1000000,81296251770
3869,33870,0,20045951,591,1000000,81296251770
3870,33871,0,20226859,642,1000000,81296251770
3871,33872,0,19968068,632,1000000,81296251770
3872,33873,0,19809983,631,1000000,81296251770
3873,33874,0,20289398,585,1000000,81296251770
3874,33875,0,19683505,574,1000000,81296251770
3875,33876,0,20175200,631,1000000,81296251770
3876,33877,0,19847726,602,1000000,81296251770
3877,33878,0,20102001,618,1000000,81296251770
3878,33879,0,19670208,558,1000000,81296251770
3879,33880,0,20315417,608,1000000,81296251770
3880,33881,0,20300304,584,1000000,81296251770
3881,33882,0,19649515,609,1000000,81296251770
3882,33883,0,19995591,595,1000000,81296251770
3883,33884,0,20070914,709,1000000,81296251770
3884,33885,0,19850323,705,1000000,81296251770
3885,33886,0,20062510,742,1000000,81296251770
3886,33887,0,19939167,602,1000000,81296251770
3887,33888,0,20091775,662,1000000,81296251770
3888,33889,0,19719159,598,1000000,81296251770
3889,33890,0,20444332,766,1000000,81296251770
3890,33891,0,20160813,515,1000000,81296251770
3891,33892,0,19625906,618,1000000,81296251770
3892,33893,0,19906059,581,1000000,81296251770
3893,33894,0,20438314,601,1000000,81296251770
3894,33895,0,19770204,608,1000000,81296251770
3895,33896,0,19835865,578,1000000,81296251770
3896,33897,0,20314096,632,1000000,81296251770
3897,33898,0,20119609,604,1000000,81296251770
3898,33899,0,19685124,662,1000000,81296251770
3899,33900,0,19954421,578,1000000,81296251770
3900,33901,0,20161566,642,1000000,81296251770
3901,33902,0,19704753,595,1000000,81296251770
3902,33903,0,20424336,562,1000000,81296251770
3903,33904,0,19617020,615,1000000,81296251770
3904,33905,0,20094736,598,1000000,81296251770
3905,33906,0,19928317,578,1000000,81296251770
3906,33907,0,20331706,584,1000000,81296251770
3907,33908,0,19484145,621,1000000,81296251770
3908,33909,0,20499755,582,1000000,81296251770
3909,33910,0,19527337,591,1000000,81296251770
3910,33911,0,20300926,558,1000000,81296251770
3911,33912,0,20008845,602,1000000,81296251770
3912,33913,0,19893944,598,1000000,81296251770
3913,33914,0,19642755,571,1000000,81296251770
3914,33915,0,20423334,581,1000000,81296251770
3915,33916,0,19852617,585,1000000,81296251770
3916,33917,0,19954063,595,1000000,81296251770
3917,33918,0,20512853,601,1000000,81296251770
3918,33919,0,19371556,598,1000000,81296251770
3919,33920,0,20355676,598,1000000,81296251770
3920,33921,0,19753833,605,1000000,81296251770
3921,33922,0,20230687,621,1000000,81296251770
3922,33923,0,19904171,638,1000000,81296251770
3923,33924,0,19929069,585,1000000,81296251770
3924,33925,0,20397848,608,1000000,81296251770
3925,33926,0,19604807,598,1000000,81296251770
3926,33927,0,20195146,601,1000000,81296251770
3927,33928,0,20257630,578,1000000,81296251770
3928,33929,0,19601133,598,1000000,81296251770
3929,33930,0,19757419,582,1000000,81296251770
3930,33931,0,20318415,609,1000000,81296251770
3931,33932,0,20172445,614,1000000,81296251770
3932,33933,0,19968819,628,1000000,81296251770
3933,33934,0,19683629,598,1000000,81296251770
3934,33935,0,20240204,592,1000000,81296251770
3935,33936,0,19488220,588,1000000,81296251770
3936,33937,0,20491258,671,1000000,81296251770
3937,33938,0,19632190,599,1000000,81296251770
3938,33939,0,20609717,608,1000000,81296251770
3939,33940,0,19474365,592,1000000,81296251770
3940,33941,0,20249195,588,1000000,81296251770
3941,33942,0,19704128,528,1000000,81296251770
3942,33943,0,20340253,605,1000000,81296251770
3943,33944,0,19571764,498,1000000,81296251770
3944,33945,0,20398195,585,1000000,81296251770
3945,33946,0,19703760,612,1000000,81296251770
3946,33947,0,20216195,578,1000000,81296251770
3947,33948,0,19923241,598,1000000,81296251770
3948,33949,0,19273763,608,1000000,81296251770
3949,33950,0,10832808,601,1000000,81296251770
3950,33951,0,19787687,585,1000000,81296251770
3951,33952,0,19375136,591,1000000,81296251770
3952,33953,0,20891139,612,1000000,81296251770
3953,33954,0,19829753,591,1000000,81296251770
3954,33955,0,20354152,601,1000000,81296251770
3955,33956,0,19522709,578,1000000,81296251770
3956,33957,0,20299526,585,1000000,81296251770
3957,33958,0,20224888,692,1000000,81296251770
3958,33959,0,19744628,609,1000000,81296251770
3959,33960,0,19848650,638,1000000,81296251770
3960,33961,0,20072633,588,1000000,81296251770
3961,33962,0,19784866,702,1000000,81296251770
3962,33963,0,20175468,588,1000000,81296251770
3963,33964,0,19380851,584,1000000,81296251770
3964,33965,0,20964428,638,1000000,81296251770
3965,33966,0,19726337,605,1000000,81296251770
3966,33967,0,19877971,655,1000000,81296251770
3967,33968,0,20216967,588,1000000,81296251770
3968,33969,0,19980515,638,1000000,81296251770
3969,33970,0,19839042,612,1000000,81296251770
3970,33971,0,20023269,581,1000000,81296251770
3971,33972,0,20135024,591,1000000,81296251770
3972,33973,0,20068652,598,1000000,81296251770
3973,33974,0,19451884,635,1000000,81296251770
3974,33975,0,20692867,582,1000000,81296251770
3975,33976,0,19641397,664,1000000,81296251770
3976,33977,0,19989550,608,1000000,81296251770
3977,33978,0,20335924,812,1000000,81296251770
3978,33979,0,19843202,658,1000000,81296251770
3979,33980,0,19920252,611,1000000,81296251770
3980,33981,0,19958631,662,1000000,81296251770
3981,33982,0,19947415,608,1000000,81296251770
3982,33983,0,20317313,664,1000000,81296251770
3983,33984,0,19854384,598,1000000,81296251770
3984,33985,0,19884494,632,1000000,81296251770
3985,33986,0,19822400,602,1000000,81296251770
3986,33987,0,20207796,598,1000000,81296251770
3987,33988,0,19919288,741,1000000,81296251770
3988,33989,0,19207269,514,1000000,81296251770
3989,33990,0,20853843,778,1000000,81296251770
3990,33991,0,19857049,581,1000000,81296251770
3991,33992,0,20200175,732,1000000,81296251770
3992,33993,0,19934401,525,1000000,81296251770
3993,33994,0,19972136,595,1000000,81296251770
3994,33995,0,19721841,628,1000000,81296251770
3995,33996,0,20317778,591,1000000,81296251770
3996,33997,0,19819613,659,1000000,81296251770
3997,33998,0,20742652,612,1000000,81296251770
3998,33999,0,19433415,588,1000000,81296251770
3999,34000,0,19689856,822,1000000,81296251770
4000,34001,0,20326347,502,1000000,81296251770
4001,34002,0,19774056,759,1000000,81296251770
4002,34003,0,19349295,598,1000000,81296251770
4003,34004,0,20846676,772,1000000,81296251770
4004,34005,0,19768951,501,1000000,81296251770
4005,34006,0,20212351,762,1000000,81296251770
4006,34007,0,19806533,605,1000000,81296251770
4007,34008,0,19250181,605,1000000,81296251770
4008,34009,0,20975751,658,1000000,81296251770
4009,34010,0,19916116,615,1000000,81296251770
4010,34011,0,19108015,672,1000000,81296251770
